   42.2053 1    43.7853 1      32794 1
   43.3012 1    43.7473 1    44354.6 1
   43.1969 1     43.811 1    25808.1 1
   42.6216 1    43.0808 1     6561.4 1
   43.0747 1    44.0567 1    39735.6 1
   42.7135 0    43.1781 1    2369.52 1
   42.6095 1    44.2393 1    23745.8 1
   42.4412 0    44.2626 1    43471.9 1
   42.7168 1    43.6813 1    32797.3 1
   42.9049 0     43.668 1    16581.6 1
   43.7015 1    43.8299 1      16328 1
   42.5997 0    43.9076 1    35085.4 1
   42.3521 0    43.6692 1    29930.4 1
   42.9153 1    43.5122 1    10886.8 1
   43.1731 1    43.8062 1    25163.2 1
   42.7593 0    43.2358 1    15004.6 1
   42.4987 1    43.7158 1    27593.9 1
   42.1586 0    43.6556 1    27128.1 1
   42.6228 1    43.3008 1    12525.7 1
   43.3119 0    43.1237 1    3888.31 1
   42.6659 1    43.1467 1    4311.09 1
   42.6219 1    43.5295 1    9561.92 1
   42.6937 0    43.5153 1    13999.8 1
   42.7986 1    43.4056 1    20995.6 1
   42.3251 1    43.1325 1    12508.8 1
   43.2532 1    43.7787 1    37934.1 1
    43.307 1    43.7646 1    42143.9 1
    42.481 1    43.4718 1    10881.2 1
   42.8413 1     43.747 1    16565.5 1
   43.3466 1    43.2555 1       5773 1
   42.4537 1    43.1983 1    6177.67 1
   41.8735 1    43.6474 1    3304.38 1
   42.8959 1    44.0331 1    32009.8 1
   43.2413 1    43.1698 1    5452.24 1
   43.4781 1    43.9749 1    37102.6 1
   43.4938 1    43.9531 1      45892 1
   43.6973 1    43.6345 1    45583.4 1
   43.2778 1    43.1233 1    12495.9 1
   43.4232 0    43.9646 1      21703 1
   43.3684 1    43.9999 1    12129.6 1
   42.9421 1    43.5728 1    15504.5 1
    41.494 1    43.2644 1    4990.86 1
   42.7965 1    43.4464 1    9548.06 1
   43.2713 1    44.1285 1    11931.5 1
   43.4063 1    43.6959 1    22736.8 1
   43.0909 1    43.3383 1    13353.4 1
   43.5373 1    43.6009 1    13195.3 1
    43.168 1    43.7549 1    34597.2 1
   42.1946 0    43.3906 1    14738.9 1
   42.8481 1    43.0929 1    4987.14 1
   42.8503 1    43.7011 1    9024.14 1
   42.9837 1    43.1111 1    7580.47 1
   42.9166 1    43.0975 1    5404.96 1
   43.6212 1    43.2197 1    4972.27 1
   42.6825 1    43.4393 1    5379.15 1
   42.8824 1    43.3209 1    2403.58 1
   43.1516 1     43.548 1    26520.5 1
   43.1006 1    43.3912 1    16282.3 1
   43.4556 1    44.0189 1    44872.4 1
   43.1464 1    44.1102 1    26074.6 1
   42.8895 1    43.7647 1      19789 1
   42.9775 1    43.9355 1    14967.4 1
    43.542 1    43.1847 1    5569.04 1
   42.8749 1    43.5527 1    7293.53 1
   42.8623 1    43.0502 1     6683.3 1
   43.2437 1    43.2124 1    13195.3 1
    43.345 1    43.5844 1    9789.42 1
   42.5353 1    43.2185 1       5281 1
   42.9397 1     43.275 1    5147.16 1
   41.4177 1    43.5089 1    1338.22 1
   42.6624 1    43.3923 1    17139.6 1
   43.3847 1    43.2339 1    10737.2 1
    42.943 1    43.3742 1      11883 1
   43.4753 1     43.621 1    22909.7 1
   43.3152 1    43.5288 1    3620.23 1
    43.101 1    43.3318 1    12779.1 1
   42.8438 1    43.3113 1    8619.42 1
   42.9432 1     43.733 1    25460.7 1
   43.5988 1    43.5273 1    21756.1 1
   42.2531 1    43.3476 1    3410.75 1
   42.7686 1    43.4733 1    11163.7 1
   42.6238 1    43.7627 1    3422.25 1
   42.5063 1    43.8999 1    4242.31 1
   42.1338 1    43.9052 1    20680.1 1
   43.1677 1    43.5932 1    36293.1 1
   42.2202 0    43.6067 1    24593.3 1
   42.3727 1    43.1819 1    3462.01 1
   42.5806 1    43.6858 1    1267.36 1
   42.5734 1     43.023 1    1056.25 1
   42.8983 1    43.3429 1    2124.36 1
   43.0201 1    43.1916 1    5784.37 1
   43.0203 1    43.7684 1     2601.1 1
    42.949 1    43.8882 1    12041.6 1
   43.1837 1    43.2472 1    7218.38 1
   43.0189 1    43.2254 1    8977.12 1
    42.742 1     44.141 1    10026.8 1
   42.2737 1    43.1341 1     470.89 1
    43.378 1    43.0923 1     5368.2 1
   43.5962 1    43.3566 1    11841.4 1
   43.6336 1    43.8023 1    12097.3 1
   44.0219 1    43.9949 1    11409.1 1
    43.195 1    43.4896 1    13401.8 1
   43.0057 1    43.3725 1    1149.21 1
   43.3879 1    43.0009 1    5531.06 1
   42.6096 1    43.5225 1    3465.61 1
   43.4091 1    43.9153 1    44821.8 1
   42.6295 0    43.6722 1    48191.7 1
    43.016 1    43.2691 1    8025.12 1
   43.3334 1    43.2787 1    11905.3 1
   43.1513 1    43.7254 1    25896.7 1
     43.04 1    43.4729 1    16290.3 1
   43.3629 1    43.8827 1    33132.7 1
   43.3174 1     43.497 1    15304.8 1
   43.3145 1    43.0977 1    5435.38 1
   42.6691 1    43.1342 1    5732.97 1
   43.4546 1    43.6475 1    33343.4 1
   43.2328 0    43.4757 1    6108.67 1
