   43.5353 1     42.001 0    37934.1 1
   43.4675 1    42.1111 0    16119.5 1
    43.884 1    42.2276 0    26551.4 1
   42.8685 1     42.429 0    31168.3 1
   42.7364 0    42.0496 0    7564.34 1
   42.1202 1    40.7938 0     213.15 1
    42.604 1    41.7447 0    2690.38 1
    43.403 1    42.1866 0      32794 1
    44.049 1    42.2048 0    44354.6 1
   43.6773 1     42.422 0    41581.5 1
   43.8695 1    42.2317 0    23602.8 1
   43.7197 1    42.2213 0    25808.1 1
   43.4405 1     41.551 0     6561.4 1
   43.3735 1    42.3559 0    25098.7 1
   44.0696 1    42.2824 0    39735.6 1
   43.1736 1    42.2541 0    2369.52 1
   42.3178 1    41.3185 0    4805.95 1
   43.3386 1    42.0145 0    23745.8 1
   43.4468 1    42.0667 1      22147 1
   43.2894 1    42.3465 0    43471.9 1
   43.6406 1    42.2136 0    32797.3 1
   43.9772 1    42.4174 0    16581.6 1
   44.2879 1    42.5676 1      16328 1
   43.2441 0      42.19 0    43090.3 1
   43.1501 1     43.333 0    29742.3 1
   43.3967 1    41.9273 0    26761.2 1
   43.2958 1    42.3613 0    35085.4 1
   43.1164 1    42.2195 0      29586 1
   43.0581 0    42.1735 0    29930.4 1
   43.5851 1    42.1023 0    26551.4 1
   43.8281 1    41.7422 1    10886.8 1
    43.526 1    41.7869 0    20930.4 1
     43.83 1    42.0201 1    25163.2 1
   44.0545 1    42.0532 1    14626.4 1
   43.2573 1    41.5661 0      10081 1
    42.858 0    42.2586 0    15004.6 1
   43.3643 1    42.2446 0    34109.2 1
   42.0366 0    41.0137 0    2789.95 1
   42.3648 0    41.8219 0    10458.6 1
   43.4564 0    42.2447 0    42521.1 1
   42.9548 1    42.1444 0    27593.9 1
   44.5688 1    42.3523 1    39022.3 1
   43.3894 1    42.0247 0    27128.1 1
   42.9618 1    42.1043 0    18474.2 1
   43.7919 1    42.0519 0    34463.5 1
    43.558 1    41.4804 1    1959.21 1
   43.0969 1     42.221 0    31197.1 1
   44.0857 1    42.0814 0    26727.1 1
   43.1061 1    41.8801 0    12525.7 1
   42.8704 0    42.6014 0    3888.31 1
   43.3267 1    41.8659 0    13425.5 1
   43.5016 1    42.2471 1    11908.2 1
   43.4541 1    42.6325 1    41054.6 1
   43.5336 1    41.4566 1    4311.09 1
   43.8029 1    43.4612 1    46391.5 1
   44.1697 1    42.7773 1    21009.9 1
   43.5126 1    42.4115 0    3103.11 1
   43.4923 1    42.0339 1    28837.3 1
   42.8453 1    41.7982 0    17245.3 1
   43.8612 1    42.2093 1    20624.5 1
   43.1323 1    42.1903 0    32539.2 1
