0    42.5084
0      42.93
-1    43.3535
0    42.2333
0    43.2369
0    43.0426
0    42.5678
0    43.0483
0    41.7749
0    42.5706
-1    43.1701
-1    42.7137
0     42.659
0    43.6889
-1    42.6941
0    42.3515
0    42.2128
0    42.5333
-1    42.6821
0    42.9078
0    42.9292
0    42.6111
0     43.185
0    43.1654
0    42.1852
0     42.936
-1    41.5556
-1    41.9534
-1    42.6221
0    42.3445
0    43.5363
-1    42.2237
-1    42.6183
0    42.9862
0    42.7293
0    42.9917
0    43.0147
0    42.5014
0    43.0056
0     42.639
0    43.2839
0    42.9925
-1    42.2633
0    43.2547
0    42.8326
0    42.5435
0    41.9037
-1     41.876
0    42.7427
0    42.6559
0    42.4487
0    42.5033
0    42.8499
0    42.2276
0    43.2618
0    43.3149
-1    42.5172
0    42.8412
0    42.5109
0    43.0595
0    42.9198
0    42.6618
0    42.5486
0    41.8779
0    42.9259
0    42.8858
0    43.2586
0    43.3834
0    43.4281
0    43.4377
0    43.6941
0    42.5205
0    43.7585
0    43.2702
-1    43.5098
0    43.3751
0    43.2467
0    42.5088
0    42.9511
0     42.019
0    43.1633
0    41.5005
0    42.8798
0    43.2752
0    42.9537
0     41.848
0    43.1864
0    42.3245
0    43.2877
0    42.8042
0    43.3973
0    43.4452
0    43.1023
0    42.6685
0    43.4877
0    43.2004
-1    42.2171
0    42.8695
0    43.2899
0    43.2311
0    42.7813
0    42.9785
0    42.7642
0    43.0982
0    43.1563
0    43.0667
0    42.9115
0    42.3131
0    43.5316
0     42.726
0    42.5318
0    42.6832
0    42.8826
0    42.5685
0    43.1502
0    42.2597
0    43.1318
0    43.4438
0    42.8261
-1    43.0859
0     42.806
0     42.904
0    42.5625
0    42.5352
0    41.9982
0    42.8714
0    43.2525
-1    42.7084
0    43.1507
0    42.7143
0    42.9638
0    42.6479
0    43.5156
0    42.0452
-1     41.864
0    42.9066
0    42.8498
0    43.2185
0    43.3322
-1     41.993
0    42.5438
0    42.9128
0    43.5003
-1    43.2312
0    43.0606
0    42.8637
0    41.3909
0    41.5737
0    42.7072
0    43.3058
0    42.9687
0    43.4721
0    42.7884
0    43.0888
0    43.6119
0      42.86
0    42.7061
0    43.0774
0     42.812
0    43.4615
0    42.9759
0      43.59
0    43.5253
0    42.9828
0    42.2502
0    42.2046
0    43.3035
0    42.3962
0    42.7407
0    42.1723
0    42.9429
0    42.0774
0    42.5928
0    42.0935
0     41.879
0    42.6022
0    42.1549
0    42.9947
0    41.9747
0    43.1123
0    43.4502
0     42.772
0    42.7701
0    43.6248
0    43.1512
0    42.4618
-1    42.4731
0    43.3903
0    42.6069
0    43.2468
0    43.1871
0    42.3523
0     42.905
0    43.3058
0     43.512
0    41.4804
0    42.7666
0    42.4349
0    43.6653
0    42.5471
0    43.1102
0    42.5778
0    43.0068
0    42.8178
0    42.9632
0    43.6482
0    42.5494
0    43.0484
0    42.8987
0    43.0791
0    43.0101
0    41.9218
0    42.3586
0    42.7862
0     42.961
0    42.9351
0    41.9995
0    41.8714
0    42.7469
0    42.0035
0    42.5725
0    42.5047
0    43.0025
0    43.4935
0    42.8049
0    43.4379
0    42.1863
0    42.9479
0    43.3031
0    43.7235
0    43.1767
0     43.002
0    42.7565
0    42.2842
0    41.1075
0     42.837
0    42.2674
0    42.8111
0    43.3636
0    43.5806
0    42.7986
0    43.3556
0    43.6391
0    43.1639
0    44.0053
0    42.8666
0    43.1346
0    42.9531
0     42.969
0    42.9977
0    42.2964
0     42.402
0    43.9127
0     43.394
0    43.1762
0    43.4785
0    43.3724
0    42.6281
0    43.4521
0    43.6977
-1    42.6144
0    43.2211
0    43.4188
-1    42.7194
0    42.3332
-1      42.63
0    43.0073
0    42.9876
0     42.431
0    43.0107
0    43.3319
0    43.0368
0    43.3017
0    43.3076
0    42.6291
0    42.0952
0    43.4637
-1    41.7205
