    43.403 1    42.2333 1      32794 1
    44.049 1    43.2369 1    44354.6 1
   43.4405 1    42.5678 1     6561.4 1
   44.0696 1    43.0483 1    39735.6 1
   43.3386 1    42.5706 1    23745.8 1
   43.2894 1    42.7137 0    43471.9 1
   43.6406 1     42.659 1    32797.3 1
   44.2879 1    43.6889 1      16328 1
   43.2958 1    42.2128 1    35085.4 1
   43.0581 0    42.6821 0    29930.4 1
   43.8281 1    42.9292 1    10886.8 1
     43.83 1     43.185 1    25163.2 1
   42.9548 1    42.3445 1    27593.9 1
   43.3894 1    42.2237 0    27128.1 1
   43.1061 1    42.5014 1    12525.7 1
   43.5336 1     42.639 1    4311.09 1
   43.2537 1    42.5435 1    9561.92 1
   43.4192 1    42.7427 1    12.7449 1
   42.5743 1    42.6559 1    13999.8 1
   43.0406 1    42.8499 1    20995.6 1
   42.6624 1    42.2276 1    12508.8 1
   43.8281 1    43.2618 1    37934.1 1
    44.391 1    43.3149 1    42143.9 1
   42.5198 1    42.5172 0    10881.2 1
   43.7417 1    42.8412 1    16565.5 1
   43.2777 1    42.9198 1        484 1
   43.3452 1    42.5486 1    6177.67 1
   43.4689 1    41.8779 1    3304.38 1
   43.0887 0    42.9259 1    32009.8 1
    43.349 1    42.8858 1    1555.36 1
   43.0645 1    43.2586 1    5452.24 1
    43.195 1    43.4281 1    37102.6 1
   43.9863 1    43.4377 1      45892 1
   44.2371 1    43.6941 1    45583.4 1
   43.9617 1    43.2702 1    12495.9 1
   43.2647 1    43.5098 0      21703 1
   43.6281 1    43.3751 1    12129.6 1
   43.3563 1    42.9511 1    15504.5 1
   42.9863 1     42.019 1     2880.1 1
   42.7969 1    41.5005 1    4990.86 1
   42.9844 1    42.8798 1    9548.06 1
    43.525 1    43.2752 1    10856.2 1
   43.5113 1    43.2877 1    11931.5 1
   44.0137 1    43.3973 1    22736.8 1
   42.8493 1    43.1023 1    13353.4 1
   44.3914 1    43.4877 1    13195.3 1
   43.1618 1    43.2004 1    34597.2 1
   42.9658 1    42.2171 0    14738.9 1
   43.8926 1    42.8695 1    4987.14 1
   43.5685 1    42.7813 1    9024.14 1
   44.1117 1    42.9785 1    7580.47 1
   43.5991 1    43.0667 1    2668.71 1
   43.6948 1    42.9115 1    5404.96 1
   42.6844 1    42.3131 1     650.25 1
   43.2142 1    42.6832 1    5379.15 1
    43.722 1    42.8826 1    2403.58 1
    43.334 1    42.5685 1    3673.06 1
   43.7136 1    43.1502 1    26520.5 1
   43.9881 1    43.1318 1    16282.3 1
   44.4791 1    43.4438 1    44872.4 1
   43.6992 1    43.1507 1    26074.6 1
   43.0807 1    42.7143 1      19789 1
   44.1765 1    42.9638 1    14967.4 1
   43.0287 1    42.6479 1    57.9121 1
   43.8377 1    43.5156 1    5569.04 1
    42.323 0    42.0452 1    3075.43 1
   43.3317 1    42.9066 1    7293.53 1
   43.7115 1    42.8498 1     6683.3 1
   43.3116 1    43.2185 1    13195.3 1
   44.0149 1    43.3322 1    9789.42 1
   42.4476 1     41.993 0    6722.26 1
   42.9611 1    42.5438 1       5281 1
   44.1302 1    42.8637 1    5147.16 1
   43.0003 1    41.3909 1    1338.22 1
   43.4405 1    42.7072 1    17139.6 1
    44.321 1    43.3058 1    10737.2 1
   43.7571 1    42.9687 1      11883 1
   43.9244 1    43.4721 1    22909.7 1
   43.7828 1    42.7061 1    4627.59 1
   43.6936 1    43.0774 1    12779.1 1
   42.7982 1     42.812 1    8619.42 1
   43.1688 1    42.9759 1    25460.7 1
   43.9878 1      43.59 1    21756.1 1
   43.4229 1    42.2502 1    3410.75 1
   43.4807 1    42.3962 1    2293.79 1
   43.6862 1    42.7407 1    11163.7 1
   43.7396 1    42.5928 1    3422.25 1
   43.1488 1    42.1549 1    20680.1 1
   43.4037 1    43.1512 1    36293.1 1
   42.7601 1    42.4731 0    24593.3 1
    42.219 1    41.4804 1     376.36 1
   43.3512 1    42.7666 1    3924.98 1
   43.0519 1    42.4349 1    3462.01 1
   44.3459 1    43.6653 1        324 1
   43.5251 1    42.5471 1    1267.36 1
   42.7267 1    42.5778 1     566.44 1
   43.6862 1    42.8178 1     998.56 1
   43.2131 1    42.9632 1    3955.76 1
   44.3319 1    43.6482 1     665.64 1
   43.1593 1    42.5494 1    1056.25 1
   43.9042 1    42.8987 1    2124.36 1
   43.4158 1    43.0791 1    2925.72 1
   43.2962 1    43.0101 1    5784.37 1
   42.3054 1    41.9995 1     190.44 1
   43.4279 1    42.7469 1     992.25 1
   43.2335 1    42.5047 1     282.24 1
    43.769 1    43.0025 1     2601.1 1
   43.3008 1    43.4379 1    2005.71 1
   41.9878 1    42.1863 1        196 1
    43.046 1    42.9479 1    12041.6 1
   43.5273 1    43.3031 1     342.25 1
   44.0263 1    43.1767 1    7218.38 1
   43.5104 1     43.002 1    8977.12 1
   43.2449 1    42.7565 1    10026.8 1
   42.0043 1    41.1075 1     272.25 1
   43.0072 1     42.837 1     954.81 1
   43.2919 1    42.2674 1     470.89 1
   44.1749 1    43.3636 1     5368.2 1
   44.0444 1    43.5806 1    11841.4 1
   43.4894 1    42.7986 1     615.04 1
   43.6954 1    43.3556 1    1892.25 1
   44.3986 1    43.6391 1    12097.3 1
    43.869 1    43.1639 1     243.36 1
   45.1936 1    44.0053 1    11409.1 1
    43.227 1    42.8666 1     171.61 1
   44.2488 1    43.1346 1    13401.8 1
   43.6257 1    42.9977 1    1149.21 1
   43.8644 1     43.394 1     992.25 1
   44.0836 1    43.1762 1     349.69 1
   44.4021 1    43.3724 1    5531.06 1
   42.9652 1    42.6281 1    3465.61 1
   43.5135 1    43.4188 1    44821.8 1
   43.3831 1    42.7194 0    48191.7 1
   43.6596 1    43.0073 1    5080.59 1
   43.8922 1    43.0107 1    8025.12 1
   44.0296 1    43.3319 1    11905.3 1
   43.6309 1    43.0368 1    16290.3 1
   43.7018 1    43.3017 1    15304.8 1
   43.5216 1    43.3076 1    5435.38 1
    43.133 1    42.6291 1    5732.97 1
   44.5471 1    43.4637 1    33343.4 1
