   42.5084 1    43.6668 1    37934.1 1
     42.93 1    44.0872 1    16119.5 1
   43.3535 0    44.1516 1    26551.4 1
   43.0426 1     43.549 1    23602.8 1
   41.7749 1    42.9456 1    4805.95 1
   43.1701 0    43.8913 1      22147 1
   42.6941 0    43.9516 1    43090.3 1
   42.3515 1    43.6885 1    26761.2 1
   42.5333 1    43.5154 1      29586 1
   42.9078 1    43.7387 1    26551.4 1
   42.6111 1    44.1266 1    20930.4 1
   43.1654 1    43.4346 1    14626.4 1
   42.1852 1    43.0778 1      10081 1
    42.936 1     43.994 1    34109.2 1
   41.5556 0    42.7776 1    2789.95 1
   41.9534 0    43.3341 1    10458.6 1
   42.6221 0    44.0879 1    42521.1 1
   43.5363 1     44.166 1    39022.3 1
   42.6183 0    44.0056 1    18474.2 1
   42.9862 1    44.0003 1    34463.5 1
   42.7293 1    42.7367 1    1959.21 1
   42.9917 1    43.7522 1    31197.1 1
   43.0147 1    43.8262 1    26727.1 1
   43.0056 1    43.7137 1    41054.6 1
   43.2839 1    44.3765 1    21009.9 1
   42.9925 1    43.6073 1    28837.3 1
   42.2633 0    43.9462 1    17245.3 1
   43.2547 1    44.2386 1    20624.5 1
   42.8326 1    43.9012 1    32539.2 1
   41.9037 1    43.3851 1      11114 1
    41.876 0     43.297 1    8425.93 1
   42.4487 1    43.1563 1    8654.77 1
   42.5033 1    43.2968 1    14872.5 1
   42.5109 1    43.4007 1    11714.9 1
   43.0595 1    43.9227 1    44711.1 1
   42.6618 1    43.3366 1    14590.8 1
   43.3834 1    44.2414 1    26712.4 1
   42.5205 1    44.1595 1      40653 1
   43.7585 1    43.9122 1    31967.6 1
   43.2467 1    43.2254 1     4230.9 1
   42.5088 1    43.2337 1    2895.58 1
   43.1633 1    43.4061 1    11860.7 1
   43.1864 1    43.7225 1    11763.1 1
   42.3245 1     42.731 1    3072.53 1
   42.8042 1     43.341 1    12869.9 1
   43.4452 1    43.6584 1    9513.47 1
   42.6685 1    43.3221 1    3932.11 1
   43.2899 1    43.6821 1      23718 1
   43.2311 1     43.823 1    19185.9 1
   42.7642 1    43.2616 1    3768.07 1
   43.0982 1    44.4122 1    43502.5 1
   43.1563 1    43.7269 1      13800 1
   43.5316 1    43.3869 1    16381.7 1
    42.726 1     43.852 1    37999.9 1
   42.5318 1    44.2268 1    4844.97 1
   42.2597 1    43.6167 1    22682.5 1
   42.8261 1     43.853 1    28290.4 1
   43.0859 0    43.8163 1    6025.72 1
    42.806 1    44.0172 1    47387.1 1
    42.904 1    44.2155 1    20996.9 1
   42.5625 1    43.8388 1    22999.9 1
   42.5352 1    43.7159 1    28138.2 1
   41.9982 1    43.3892 1    9864.99 1
   42.8714 1    43.6501 1    35801.2 1
   43.2525 1    43.6524 1    24955.8 1
   42.7084 0    44.4686 1    47788.5 1
    41.864 0    43.2484 1    4747.73 1
   42.9128 1    43.6356 1    20464.7 1
   43.5003 1    43.7662 1    25605.2 1
   43.2312 0    43.4031 1    15504.5 1
   43.0606 1    43.9925 1    41581.5 1
   41.5737 1    42.9277 1    1114.61 1
   42.7884 1    43.4388 1    16119.5 1
   43.0888 1    43.9845 1    20157.2 1
   43.6119 1    43.4693 1    25034.3 1
   43.4615 1    44.1028 1    7940.66 1
   43.5253 1    43.4645 1    16410.4 1
   42.9828 1    44.1442 1    35205.1 1
   42.2046 1    42.9914 1    7230.38 1
   43.3035 1    43.7609 1    25292.3 1
   42.1723 1    42.9084 1    8364.36 1
   42.9429 1    43.9231 1    17811.2 1
   42.0774 1    43.6713 1    16781.6 1
   42.0935 1    43.4472 1    12682.6 1
    41.879 1    43.1739 1    4145.84 1
   42.6022 1    42.9583 1    5693.09 1
   42.9947 1    43.6789 1      27633 1
   41.9747 1    43.4518 1    10437.7 1
   43.1123 1    44.4214 1    22859.3 1
   43.4502 1    43.4254 1    13291.6 1
    42.772 1      43.26 1    13912.3 1
   42.7701 1    43.6864 1    6681.14 1
   43.6248 1     43.718 1      24459 1
   42.4618 1    43.8134 1    16386.3 1
   43.3903 1    43.4287 1    16944.4 1
   42.6069 1    42.9108 1    3127.49 1
   43.2468 1    43.7179 1    9341.46 1
   43.1871 1    43.7719 1    19033.3 1
   42.3523 1    44.0406 1    25706.5 1
    42.905 1    43.3126 1    12228.7 1
   43.3058 1    44.7716 1    43204.6 1
    43.512 1    43.9838 1    48665.8 1
   43.1102 1    43.7297 1    9375.73 1
   43.0068 1    43.4017 1    13219.8 1
   43.0484 1    42.9637 1     696.96 1
   41.9218 1    43.3309 1    1513.21 1
   42.7862 1    43.5077 1    1482.25 1
    42.961 1    42.1417 1     292.41 1
   41.8714 1    42.9092 1     125.44 1
   42.0035 1    42.5876 1     992.25 1
   42.5725 1    42.8075 1    2584.67 1
   43.4935 1    42.9316 1    10143.5 1
   42.8049 1    42.8227 1    4014.91 1
   42.2842 1    43.7186 1    6887.32 1
   42.8111 1    43.7192 1    5554.62 1
   42.9531 1    42.6522 1        484 1
    42.969 1    43.4238 1    4157.13 1
   42.2964 1    42.0261 1     210.25 1
   43.9127 1    43.6028 1       5007 1
   43.4785 1    44.0031 1    16720.2 1
   43.4521 1     43.579 1    5217.35 1
   43.6977 1    44.1443 1    36425.4 1
   42.6144 0    43.7926 1    34463.5 1
   43.2211 1    44.0417 1    23769.4 1
   42.3332 1    43.8268 1    17158.4 1
     42.63 0    43.8806 1    44588.9 1
   42.9876 1    42.5677 1    3049.82 1
    42.431 1    43.1515 1    5519.95 1
   42.0952 1    43.6027 1    20607.7 1
   41.7205 0    43.2491 1    4593.64 1
