0 -1    42.4477
0 -1     42.014
0 -1     42.339
0 -1    42.3976
0 -1    42.4208
0 -1    40.7367
0 -1    42.7611
0 -1    41.5848
0 -1    42.4971
0 -1    41.3744
0 0    42.0147
0 -1     42.275
0 -1    43.5495
0 -1    42.1788
0 -1    42.5693
0 -1    42.2399
0 0    42.3916
0 -1    41.0324
0 -1    41.5941
0 0    41.4576
0 -1    41.0337
0 -1     41.984
0 0    42.6456
0 0    42.8211
0 0    42.0994
0 -1    42.3298
0 -1    40.6165
0 -1    41.9793
0 -1    42.0877
0 -1    42.0212
0 -1    42.1784
0 -1    41.5571
0 -1    42.2239
0 0    42.2954
0 -1    42.4614
0 -1    41.3615
0 -1    41.8759
0 -1    42.1978
0 0    42.0662
0 0    41.3497
0 0    42.0137
0 -1    42.9557
0 -1    41.4942
0 0    41.7475
0 -1    41.7288
0 -1    41.5668
0 -1     41.872
0 -1    42.4612
0 -1    42.2515
0 -1    42.7008
0 -1     41.008
0 0    42.3477
0 -1    41.2216
0 -1    42.0863
0 -1    41.3493
0 -1    40.9271
0 -1      42.37
0 -1    41.5634
0 -1    42.2166
0 -1    42.2916
0 -1    41.8184
0 0    42.1068
0 0    42.1708
0 -1    42.0754
0 -1    41.4679
0 -1    42.3103
0 0    42.4936
0 -1    42.0267
0 -1    42.1211
0 -1    42.0167
0 0    41.9151
0 0    42.1426
0 0    42.4544
0 0    42.3688
0 0    42.5586
0 -1    41.3487
0 -1    41.2828
0 -1    42.3328
0 -1    41.3926
0 -1     42.171
0 -1    41.5541
0 -1    42.6303
0 0    41.4048
0 -1     40.867
0 0    41.8643
0 0    42.3497
0 -1    41.7372
0 -1    41.5844
0 0    42.5095
0 -1    42.3065
0 0    42.3052
0 0    41.4428
0 0    42.0676
0 0    42.0329
0 -1    41.9226
0 0    41.7573
0 -1    41.1691
0 0    42.5122
0 -1    42.0486
0 -1    41.7066
0 0    41.8853
0 -1    41.3989
0 0     41.632
0 0     41.849
0 0    40.7333
0 0    40.8965
0 0    41.5165
0 0    42.3446
0 0    41.5995
0 -1    41.1334
0 -1    42.0106
0 0     41.928
0 0    41.8795
0 0    41.1012
0 0    42.4234
0 0    42.4103
0 0    42.6834
0 -1    40.9666
0 0    43.1224
0 -1    40.8294
0 -1    39.9746
0 0    41.9118
0 -1    40.7225
0 -1    41.3447
0 -1    40.7525
1 -1    41.7067
1 0    42.1784
1 0    41.6225
1 -1    42.1288
1 -1    40.7122
1 -1    42.4284
1 -1    42.3748
1 0     42.588
1 -1    42.3583
1 -1    42.3861
1 0    41.7781
1 0    42.0354
1 -1    42.5378
1 -1     42.345
1 -1    40.9072
1 -1    41.2494
1 -1    42.4062
1 0    41.6449
1 -1    42.1906
1 -1    41.9019
1 -1    42.6641
1 -1     41.936
1 0    42.2348
1 -1    40.5247
1 -1    41.9137
1 0    41.8653
1 -1    41.7475
1 -1    42.1097
1 -1    41.4287
1 -1    41.8986
1 0    42.1157
1 0    42.3741
1 0    42.6128
1 0    42.0055
1 -1    41.3017
1 0    42.3233
1 -1    41.7918
1 0    41.0602
1 -1      41.68
1 -1    41.5431
1 0    42.1192
1 -1    41.2466
1 -1    42.5917
1 -1    41.4767
1 0    42.4009
1 -1     40.257
1 -1    41.5785
1 0    41.6925
1 0    41.8258
1 0    42.0667
1 0    41.7643
1 0    41.2715
1 -1    41.2159
1 0    41.7869
1 -1    41.8401
1 -1    40.5993
1 0    41.9777
1 -1    40.8226
1 -1    41.1598
1 -1    41.0091
1 0    41.5911
1 0    42.5104
1 -1    41.5996
1 0    41.8714
1 -1    42.1802
1 0    42.1811
1 0    42.2097
1 -1    42.3043
1 -1    42.2644
1 0    41.6613
1 -1    41.8997
1 -1    40.8261
1 -1     41.401
1 -1    41.3454
1 -1    41.1182
1 0    41.5855
1 0    41.9099
1 -1    41.5024
1 -1    41.6567
1 0    42.5085
1 -1    40.6103
1 0    41.3285
1 0    41.7132
1 0     41.464
1 -1    41.8758
1 -1    42.4958
1 -1    41.3614
1 -1    40.5545
1 0    41.5917
1 -1    41.6763
1 0    42.5501
1 0    41.3373
1 0    41.3882
1 0      41.68
1 0     41.848
1 0    42.5192
1 0    41.5192
1 0    41.6493
1 0    41.9356
1 0    42.0344
1 0    40.9071
1 0    41.5906
1 0     41.403
1 0    41.8985
1 0    42.4056
1 0    41.1459
1 0    42.2028
1 0    42.0138
1 0    42.0622
1 -1    41.3457
1 -1    40.6937
1 0    41.7336
1 0    41.0985
1 0    42.2249
1 0    42.4628
1 0    41.6626
1 0    42.2603
1 0    42.4524
1 0    41.9693
1 0    42.8144
1 0    41.7507
1 0    41.9918
1 0    41.8218
1 0     42.284
1 0    41.9805
1 0    42.1786
1 0    41.4221
1 0    43.2635
1 -1    40.0285
1 0    41.8183
1 0     41.889
1 -1    40.6225
1 -1    41.1708
1 0    42.2508
1 0    41.5527
1 0    42.2452
